,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
854,854,DCA,1,2,3,5,166,635,635,0.19119586767561605,0.654890518720685,0.534276303130927,0.5630778636409821,0.5630778636409821,2,3,0.19,0,635,0,635,0,0,0.29195088676671205,3
856,856,DGA,1,2,3,5,487,755,755,0.164339093817677,0.680827807235588,0.509287589507933,0.6198223132602061,0.62082231326041,4,3,0.0,1,755,0,755,0,0,0.24138128917641355,3
862,862,BDA,1,2,3,5,204,876,876,0.165855023161395,0.603109175132345,0.512642798862493,0.8396037944827679,0.838603794482792,4,3,23.66,1,876,0,876,0,0,0.27500000000000024,3
863,863,DBA,1,2,3,5,217,859,859,0.211088211296321,0.7028541540965401,0.533519654924767,0.659346690319072,0.655346690319167,5,3,0.05,1,859,0,859,0,0,0.3003300330033009,3
875,875,BPA,1,2,3,5,313,313,313,,,,,,5,3,0.39,0,313,0,313,313,0,,3
877,877,DPA,1,2,3,5,163,751,751,0.23249474565433606,0.7072973268769901,0.572933480362471,0.6636217213388629,0.656621721338801,2,3,3.51,0,751,0,751,0,0,0.3287086446104588,3
878,878,GCA,1,2,3,5,165,743,743,0.206074888193616,0.723149241353421,0.569914068081245,0.680984639199712,0.680984639199712,3,3,0.0,0,743,0,743,0,0,0.2849686847599168,3
884,884,BCA,1,2,3,5,86,1064,1064,0.214339009535384,0.656413216702115,0.557855547138969,1.2428385823234298,1.23483858232362,3,3,12.49,0,1064,0,1064,0,0,0.3265306122448971,3
889,889,BDA,2,3,3,5,163,592,592,,,,,,2,1,23.66,1,592,0,592,0,0,,4
890,890,GTA,2,3,3,5,179,792,792,,,,,,3,1,47.64,0,792,0,792,0,0,,4
891,891,DPA,2,3,3,5,221,623,623,,,,,,4,1,3.51,0,623,0,623,0,0,,4
896,896,BPA,2,3,3,5,139,570,570,,,,,,3,1,0.39,0,570,0,570,0,0,,4
897,897,DPA,2,3,3,5,469,638,638,,,,,,4,2,3.51,0,638,0,638,0,0,,5
909,909,GPA,2,3,3,5,377,802,802,,,,,,4,1,7.98,0,802,0,802,0,0,,4
910,910,GBA,2,3,3,5,527,792,792,,,,,,5,1,7.04,1,792,0,792,0,0,,4
913,913,DGA,2,3,3,5,181,580,580,,,,,,2,1,0.0,1,580,0,580,0,0,,4
914,914,BDA,2,3,3,5,145,637,637,,,,,,3,2,23.66,1,637,0,637,0,0,,5
920,920,DCA,2,3,3,5,613,777,777,,,,,,3,1,0.19,0,777,0,777,0,0,,4
925,925,BTA,2,3,3,5,602,602,602,,,,,,2,1,10150.0,0,602,0,602,602,0,,4
926,926,DBA,2,3,3,5,602,747,747,,,,,,3,1,0.05,1,747,0,747,0,0,,4
932,932,DBA,2,3,3,5,656,773,773,,,,,,3,2,0.05,1,773,0,773,0,0,,5
933,933,DTA,2,3,3,5,383,704,704,,,,,,4,1,1.44,0,704,0,704,0,0,,4
934,934,BDA,2,3,3,5,250,530,530,,,,,,5,3,23.66,1,530,0,530,0,0,,6
938,938,DCA,2,3,3,5,348,863,863,,,,,,3,2,0.19,0,863,0,863,0,0,,5
939,939,GCA,2,3,3,5,247,1193,1193,,,,,,4,1,0.0,0,1193,0,1193,0,0,,4
940,940,DPA,2,3,3,5,268,851,851,,,,,,5,3,3.51,0,851,0,851,0,0,,6
949,949,GCA,2,3,3,5,231,1003,1003,,,,,,2,2,0.0,0,1003,0,1003,0,0,,5
956,956,BTA,2,3,3,5,142,897,897,,,,,,3,2,10150.0,0,897,0,897,0,0,,5
957,957,GPA,2,3,3,5,406,850,850,,,,,,4,2,7.98,0,850,0,850,0,0,,5
967,967,BPA,2,3,3,5,192,1110,1561,,,,,,2,2,0.39,0,1110,0,1110,0,451,,5
968,968,BGA,2,3,3,5,109,109,679,,,,,,3,1,1.11,1,1130,1,679,0,570,,4
969,969,DTA,2,3,3,5,169,648,648,,,,,,4,2,1.44,0,648,0,648,0,0,,5
970,970,GTA,2,3,3,5,723,859,859,,,,,,5,2,47.64,0,859,0,859,0,0,,5
986,986,GTA,2,3,3,5,263,791,791,,,,,,3,3,47.64,0,791,0,791,0,0,,6
987,987,GBA,2,3,3,5,239,661,661,,,,,,4,2,7.04,1,661,0,661,0,0,,5
991,991,GPA,2,3,3,5,235,423,423,,,,,,3,3,7.98,0,423,0,423,0,0,,6
993,993,BCA,2,3,3,5,200,984,984,,,,,,5,1,12.49,0,984,0,984,0,0,,4
1002,1002,GCA,2,3,3,5,200,600,600,,,,,,2,3,0.0,0,600,0,600,0,0,,6
1010,1010,DGA,2,3,3,5,334,877,877,,,,,,4,2,0.0,1,877,0,877,0,0,,5
1014,1014,BGA,2,3,3,5,238,438,438,,,,,,2,2,1.11,1,438,0,438,0,0,,5
1015,1015,GDA,2,3,3,5,169,840,840,,,,,,3,1,8.06,1,840,0,840,0,0,,4
1016,1016,BCA,2,3,3,5,239,583,583,,,,,,4,2,12.49,0,583,0,583,0,0,,5
1020,1020,GDA,2,3,3,5,143,143,143,,,,,,2,2,8.06,1,143,0,143,143,0,,5
1023,1023,BTA,2,3,3,5,660,1117,1117,,,,,,5,3,10150.0,0,1117,0,1117,0,0,,6
1032,1032,GDA,2,3,3,5,178,630,630,,,,,,2,3,8.06,1,630,0,630,0,0,,6
1034,1034,BGA,2,3,3,5,202,1178,1178,,,,,,4,3,1.11,1,1178,0,1178,0,0,,6
1040,1040,DCA,2,3,3,5,234,1287,1287,,,,,,4,3,0.19,0,1287,0,1287,0,0,,6
1041,1041,DBA,2,3,3,5,290,1193,1193,,,,,,5,3,0.05,1,1193,0,1193,0,0,,6
1049,1049,DTA,2,3,3,5,158,713,713,,,,,,4,3,1.44,0,713,0,713,0,0,,6
1054,1054,BCA,2,3,3,5,501,661,661,,,,,,3,3,12.49,0,661,0,661,0,0,,6
1055,1055,BPA,2,3,3,5,302,942,942,,,,,,4,3,0.39,0,942,0,942,0,0,,6
1065,1065,BDA,2,1,4,5,164,938,938,,,,,,2,1,23.66,1,938,0,938,0,0,,1
1066,1066,GTA,2,1,4,5,374,374,374,,,,,,3,1,47.64,0,374,0,374,374,0,,1
1067,1067,DPA,2,1,4,5,349,349,349,,,,,,4,1,3.51,0,349,0,349,349,0,,1
1072,1072,BPA,2,1,4,5,516,516,516,,,,,,3,1,0.39,0,516,0,516,516,0,,1
1073,1073,DPA,2,1,4,5,356,356,356,,,,,,4,2,3.51,0,356,0,356,356,0,,2
1082,1082,GPA,2,1,4,5,278,278,278,,,,,,4,1,7.98,0,278,0,278,278,0,,1
1083,1083,GBA,2,1,4,5,243,589,589,,,,,,5,1,7.04,1,589,0,589,0,0,,1
1086,1086,DGA,2,1,4,5,205,860,860,,,,,,2,1,0.0,1,860,0,860,0,0,,1
1087,1087,BDA,2,1,4,5,419,637,637,,,,,,3,2,23.66,1,637,0,637,0,0,,2
1093,1093,DCA,2,1,4,5,478,478,478,,,,,,3,1,0.19,0,478,0,478,478,0,,1
1098,1098,BTA,2,1,4,5,287,1019,1019,,,,,,2,1,10150.0,0,1019,0,1019,0,0,,1
1099,1099,DBA,2,1,4,5,207,679,679,,,,,,3,1,0.05,1,679,0,679,0,0,,1
1105,1105,DBA,2,1,4,5,225,671,671,,,,,,3,2,0.05,1,671,0,671,0,0,,2
1106,1106,DTA,2,1,4,5,366,772,772,,,,,,4,1,1.44,0,772,0,772,0,0,,1
1107,1107,BDA,2,1,4,5,218,783,783,,,,,,5,3,23.66,1,783,0,783,0,0,,3
1111,1111,DCA,2,1,4,5,175,672,672,,,,,,3,2,0.19,0,672,0,672,0,0,,2
1112,1112,GCA,2,1,4,5,506,506,506,,,,,,4,1,0.0,0,506,0,506,506,0,,1
1113,1113,DPA,2,1,4,5,222,526,526,,,,,,5,3,3.51,0,526,0,526,0,0,,3
1122,1122,GCA,2,1,4,5,232,732,732,,,,,,2,2,0.0,0,732,0,732,0,0,,2
1129,1129,BTA,2,1,4,5,707,707,707,,,,,,3,2,10150.0,0,707,0,707,707,0,,2
1130,1130,GPA,2,1,4,5,281,1059,1059,,,,,,4,2,7.98,0,1059,0,1059,0,0,,2
1140,1140,BPA,2,1,4,5,317,654,654,,,,,,2,2,0.39,0,654,0,654,0,0,,2
1141,1141,BGA,2,1,4,5,185,463,463,,,,,,3,1,1.11,1,463,0,463,0,0,,1
1142,1142,DTA,2,1,4,5,265,576,576,,,,,,4,2,1.44,0,576,0,576,0,0,,2
1143,1143,GTA,2,1,4,5,227,419,419,,,,,,5,2,47.64,0,419,0,419,0,0,,2
1158,1158,GTA,2,1,4,5,177,371,371,,,,,,3,3,47.64,0,371,0,371,0,0,,3
1159,1159,GBA,2,1,4,5,530,530,530,,,,,,4,2,7.04,1,530,0,530,530,0,,2
1164,1164,GPA,2,1,4,5,445,445,1080,,,,,,3,3,7.98,0,1619,1,1080,0,635,,3
1166,1166,BCA,2,1,4,5,279,279,279,,,,,,5,1,12.49,0,279,0,279,279,0,,1
1175,1175,GCA,2,1,4,5,299,299,299,,,,,,2,3,0.0,0,299,0,299,299,0,,3
1183,1183,DGA,2,1,4,5,221,221,221,,,,,,4,2,0.0,1,221,0,221,221,0,,2
1187,1187,GDA,2,1,4,5,200,200,200,,,,,,3,1,8.06,1,200,0,200,200,0,,1
1188,1188,BCA,2,1,4,5,148,148,148,,,,,,4,2,12.49,0,148,0,148,148,0,,2
1192,1192,GDA,2,1,4,5,361,361,361,,,,,,2,2,8.06,1,361,0,361,361,0,,2
1195,1195,BTA,2,1,4,5,615,615,615,,,,,,5,3,10150.0,0,615,0,615,615,0,,3
1204,1204,GDA,2,1,4,5,219,219,219,,,,,,2,3,8.06,1,219,0,219,219,0,,3
1205,1205,BGA,2,1,4,5,520,520,520,,,,,,4,3,1.11,1,520,0,520,520,0,,3
1211,1211,DCA,2,1,4,5,273,273,273,,,,,,4,3,0.19,0,273,0,273,273,0,,3
1212,1212,DBA,2,1,4,5,238,238,238,,,,,,5,3,0.05,1,238,0,238,238,0,,3
1217,1217,GBA,2,1,4,5,375,375,375,,,,,,4,3,7.04,1,375,0,375,375,0,,3
1218,1218,DGA,2,1,4,5,404,404,404,,,,,,5,3,0.0,1,404,0,404,404,0,,3
1223,1223,DTA,2,1,4,5,308,492,492,,,,,,4,3,1.44,0,492,0,492,0,0,,3
1228,1228,BCA,2,1,4,5,194,480,480,,,,,,3,3,12.49,0,480,0,480,0,0,,3
1229,1229,BPA,2,1,4,5,329,329,329,,,,,,4,3,0.39,0,329,0,329,329,0,,3
1246,1246,GDA,1,2,4,5,200,1066,1066,,,,,,3,1,8.06,1,1066,0,1066,0,0,,4
1263,1263,BCA,1,2,4,5,49,1265,1265,,,,,,2,1,12.49,0,1265,0,1265,0,0,,4
1266,1266,BGA,1,2,4,5,733,1162,1162,,,,,,5,1,1.11,1,1162,0,1162,0,0,,4
1271,1271,BTA,1,2,4,5,467,1012,1012,,,,,,4,2,10150.0,0,1012,0,1012,0,0,,5
1275,1275,DBA,1,2,4,5,158,1278,1278,,,,,,2,1,0.05,1,1278,0,1278,0,0,,4
1276,1276,DPA,1,2,4,5,647,647,647,,,,,,3,1,3.51,0,647,0,647,647,0,,4
1294,1294,GTA,1,2,4,5,731,1142,1142,,,,,,3,1,47.64,0,1142,0,1142,0,0,,4
1296,1296,BPA,1,2,4,5,296,1341,1341,,,,,,5,1,0.39,0,1341,0,1341,0,0,,4
1300,1300,GDA,1,2,4,5,520,1168,1168,,,,,,3,3,8.06,1,1168,0,1168,0,0,,6
1302,1302,DBA,1,2,4,5,288,1158,1158,,,,,,5,2,0.05,1,1158,0,1158,0,0,,5
1306,1306,DGA,1,2,4,5,182,1131,1131,,,,,,3,1,0.0,1,1131,0,1131,0,0,,4
1307,1307,BPA,1,2,4,5,623,1172,1172,,,,,,4,2,0.39,0,1172,0,1172,0,0,,5
1311,1311,GBA,1,2,4,5,481,890,890,,,,,,2,2,7.04,1,890,0,890,0,0,,5
1313,1313,BCA,1,2,4,5,325,874,874,,,,,,4,2,12.49,0,874,0,874,0,0,,5
1318,1318,DTA,1,2,4,5,510,1327,1327,,,,,,3,2,1.44,0,1327,0,1327,0,0,,5
1332,1332,BGA,1,2,4,5,284,1310,1723,,,,,,5,2,1.11,1,1310,0,1310,0,413,,5
1341,1341,DTA,1,2,4,5,607,1352,1352,,,,,,2,3,1.44,0,1352,0,1352,0,0,,6
1342,1342,GTA,1,2,4,5,477,1182,1182,,,,,,3,2,47.64,0,1182,0,1182,0,0,,5
1348,1348,BTA,1,2,4,5,311,676,676,,,,,,3,3,10150.0,0,676,0,676,0,0,,6
1350,1350,DPA,1,2,4,5,412,1496,1496,,,,,,5,2,3.51,0,1496,0,1496,0,0,,5
1353,1353,BDA,1,2,4,5,749,1056,1056,,,,,,2,2,23.66,1,1056,0,1056,0,0,,5
1356,1356,BGA,1,2,4,5,446,1104,1104,,,,,,5,3,1.11,1,1104,0,1104,0,0,,6
1359,1359,GBA,1,2,4,5,812,812,812,,,,,,2,3,7.04,1,812,0,812,812,0,,6
1360,1360,GPA,1,2,4,5,214,517,517,,,,,,3,1,7.98,0,517,0,517,0,0,,4
1368,1368,GPA,1,2,4,5,578,836,836,,,,,,5,2,7.98,0,836,0,836,0,0,,5
1373,1373,GCA,1,2,4,5,694,1041,1041,,,,,,4,2,0.0,0,1041,0,1041,0,0,,5
1374,1374,DGA,1,2,4,5,508,918,918,,,,,,5,2,0.0,1,918,0,918,0,0,,5
1377,1377,DCA,1,2,4,5,230,551,551,,,,,,2,2,0.19,0,551,0,551,0,0,,5
1379,1379,GPA,1,2,4,5,410,770,770,,,,,,4,3,7.98,0,770,0,770,0,0,,6
1383,1383,DCA,1,2,4,5,687,1036,1036,,,,,,2,3,0.19,0,1036,0,1036,0,0,,6
1385,1385,DGA,1,2,4,5,426,939,939,,,,,,4,3,0.0,1,939,0,939,0,0,,6
1391,1391,BDA,1,2,4,5,535,1144,1144,,,,,,4,3,23.66,1,1144,0,1144,0,0,,6
1392,1392,DBA,1,2,4,5,325,1022,1022,,,,,,5,3,0.05,1,1022,0,1022,0,0,,6
1404,1404,BPA,1,2,4,5,643,713,713,,,,,,5,3,0.39,0,713,0,713,0,0,,6
1407,1407,DPA,1,2,4,5,550,855,855,,,,,,2,3,3.51,0,855,0,855,0,0,,6
1408,1408,GCA,1,2,4,5,336,1205,1205,,,,,,3,3,0.0,0,1205,0,1205,0,0,,6
1414,1414,BCA,1,2,4,5,177,177,177,,,,,,3,3,12.49,0,177,0,177,177,0,,6
1420,1420,GTA,2,1,6,5,187,769,769,,,,,,3,1,47.64,0,769,0,769,0,0,,1
1421,1421,DPA,2,1,6,5,213,693,693,,,,,,4,1,3.51,0,693,0,693,0,0,,1
1426,1426,BPA,2,1,6,5,462,845,845,,,,,,3,1,0.39,0,845,0,845,0,0,,1
1427,1427,DPA,2,1,6,5,230,927,927,,,,,,4,2,3.51,0,927,0,927,0,0,,2
1439,1439,GPA,2,1,6,5,205,909,909,,,,,,4,1,7.98,0,909,0,909,0,0,,1
1440,1440,GBA,2,1,6,5,255,787,787,,,,,,5,1,7.04,1,787,0,787,0,0,,1
1443,1443,DGA,2,1,6,5,188,675,675,,,,,,2,1,0.0,1,675,0,675,0,0,,1
1444,1444,BDA,2,1,6,5,29,877,877,,,,,,3,2,23.66,1,877,0,877,0,0,,2
1450,1450,DCA,2,1,6,5,185,539,539,,,,,,3,1,0.19,0,539,0,539,0,0,,1
1455,1455,BTA,2,1,6,5,176,473,473,,,,,,2,1,10150.0,0,473,0,473,0,0,,1
1456,1456,DBA,2,1,6,5,215,810,810,,,,,,3,1,0.05,1,810,0,810,0,0,,1
1462,1462,DBA,2,1,6,5,664,836,836,,,,,,3,2,0.05,1,836,0,836,0,0,,2
1463,1463,DTA,2,1,6,5,438,673,673,,,,,,4,1,1.44,0,673,0,673,0,0,,1
1464,1464,BDA,2,1,6,5,203,692,692,,,,,,5,3,23.66,1,692,0,692,0,0,,3
1468,1468,DCA,2,1,6,5,703,1053,1053,,,,,,3,2,0.19,0,1053,0,1053,0,0,,2
1469,1469,GCA,2,1,6,5,362,1212,1212,,,,,,4,1,0.0,0,1212,0,1212,0,0,,1
1470,1470,DPA,2,1,6,5,410,623,623,,,,,,5,3,3.51,0,623,0,623,0,0,,3
1479,1479,GCA,2,1,6,5,309,736,736,,,,,,2,2,0.0,0,736,0,736,0,0,,2
1486,1486,BTA,2,1,6,5,497,723,723,,,,,,3,2,10150.0,0,723,0,723,0,0,,2
1487,1487,GPA,2,1,6,5,572,572,572,,,,,,4,2,7.98,0,572,0,572,572,0,,2
1497,1497,BPA,2,1,6,5,210,591,591,,,,,,2,2,0.39,0,591,0,591,0,0,,2
1498,1498,BGA,2,1,6,5,710,891,891,,,,,,3,1,1.11,1,891,0,891,0,0,,1
1499,1499,DTA,2,1,6,5,244,636,636,,,,,,4,2,1.44,0,636,0,636,0,0,,2
1500,1500,GTA,2,1,6,5,259,407,407,,,,,,5,2,47.64,0,407,0,407,0,0,,2
1516,1516,GTA,2,1,6,5,161,161,161,,,,,,3,3,47.64,0,161,0,161,161,0,,3
1517,1517,GBA,2,1,6,5,229,460,460,,,,,,4,2,7.04,1,460,0,460,0,0,,2
1522,1522,GPA,2,1,6,5,565,565,565,,,,,,3,3,7.98,0,565,0,565,565,0,,3
1524,1524,BCA,2,1,6,5,299,545,545,,,,,,5,1,12.49,0,545,0,545,0,0,,1
1533,1533,GCA,2,1,6,5,134,134,1056,,,,,,2,3,0.0,0,1165,1,904,0,922,,3
1541,1541,DGA,2,1,6,5,353,650,650,,,,,,4,2,0.0,1,650,0,650,0,0,,2
1545,1545,BGA,2,1,6,5,168,878,878,,,,,,2,2,1.11,1,878,0,878,0,0,,2
1546,1546,GDA,2,1,6,5,308,800,800,,,,,,3,1,8.06,1,800,0,800,0,0,,1
1547,1547,BCA,2,1,6,5,396,714,714,,,,,,4,2,12.49,0,714,0,714,0,0,,2
1551,1551,GDA,2,1,6,5,164,540,540,,,,,,2,2,8.06,1,540,0,540,0,0,,2
1554,1554,BTA,2,1,6,5,263,596,596,,,,,,5,3,10150.0,0,596,0,596,0,0,,3
1563,1563,GDA,2,1,6,5,95,460,460,,,,,,2,3,8.06,1,460,0,460,0,0,,3
1565,1565,BGA,2,1,6,5,185,602,602,,,,,,4,3,1.11,1,602,0,602,0,0,,3
1571,1571,DCA,2,1,6,5,237,667,667,,,,,,4,3,0.19,0,667,0,667,0,0,,3
1572,1572,DBA,2,1,6,5,276,696,696,,,,,,5,3,0.05,1,696,0,696,0,0,,3
1577,1577,GBA,2,1,6,5,653,653,653,,,,,,4,3,7.04,1,653,0,653,653,0,,3
1578,1578,DGA,2,1,6,5,164,433,433,,,,,,5,3,0.0,1,433,0,433,0,0,,3
1583,1583,DTA,2,1,6,5,193,452,452,,,,,,4,3,1.44,0,452,0,452,0,0,,3
1588,1588,BCA,2,1,6,5,200,572,572,,,,,,3,3,12.49,0,572,0,572,0,0,,3
1589,1589,BPA,2,1,6,5,189,479,479,,,,,,4,3,0.39,0,479,0,479,0,0,,3
1600,1600,BTA,1,2,6,5,365,574,574,0.10840498931127,0.408248576767976,0.30099683202384697,0.7166965490619079,0.7176965490621109,3,1,10150.0,0,574,0,574,0,0,0.2655367231638407,4
1606,1606,GDA,1,2,6,5,375,1012,1012,0.124096941272994,0.32373115114694,0.303620579636296,1.09075845711394,1.09075845711394,3,1,8.06,1,1012,0,1012,0,0,0.3833333333333344,4
1608,1608,GBA,1,2,6,5,667,1026,1026,0.0885950435730356,0.3619902871915779,0.3139211162636989,0.985892681744033,0.98889268174419,5,1,7.04,1,1026,0,1026,0,0,0.2447442561522321,4
1623,1623,BCA,1,2,6,5,377,971,971,0.164026753026224,0.410066882565561,0.3849161137682071,0.9414332558660892,0.943433255866042,2,1,12.49,0,971,0,971,0,0,0.39999999999999897,4
1626,1626,BGA,1,2,6,5,336,1314,1314,0.133408425794663,0.286500061952472,0.23947905941828695,1.73945964176936,1.73945964176936,5,1,1.11,1,1314,0,1314,0,0,0.4656488549618337,4
1630,1630,BTA,1,2,6,5,555,880,880,0.159012625614641,0.44386258085238,0.3557764501162121,0.786560560047489,0.7775605600474741,4,2,10150.0,0,880,0,880,0,0,0.3582474226804117,5
1634,1634,DBA,1,2,6,5,531,806,806,0.164848538117719,0.410992245718149,0.303351419458633,0.6263885186253261,0.624388518625374,2,1,0.05,1,806,0,806,0,0,0.4010989010989008,4
1635,1635,DPA,1,2,6,5,546,744,744,0.152804809305465,0.379377457585984,0.30937328386476004,0.719764782923058,0.7207647829230341,3,1,3.51,0,744,0,744,0,0,0.4027777777777757,4
1641,1641,GDA,1,2,6,5,275,1198,1396,0.16581367393645002,0.423993354159648,0.340530095466804,0.981849589961793,0.988849589961855,4,2,8.06,1,1198,0,1198,0,198,0.39107611548556376,5
1651,1651,DTA,1,2,6,5,527,864,864,0.18277996973665805,0.476889557403825,0.35475930489796703,0.7222475220843699,0.7232475220843471,2,1,1.44,0,864,0,864,0,0,0.38327526132404255,4
1652,1652,GTA,1,2,6,5,584,953,953,,,,,,3,1,47.64,0,953,0,953,0,0,,4
1653,1653,DCA,1,2,6,5,410,941,941,0.13126925099269002,0.4029467514649041,0.30657185833103,0.939010807353452,0.938010807353475,4,1,0.19,0,941,0,941,0,0,0.3257731958762877,4
1654,1654,BPA,1,2,6,5,384,906,906,0.18942651409071806,0.4095932958189651,0.348112760543907,0.8526816547644029,0.847681654764294,5,1,0.39,0,906,0,906,0,0,0.4624746450304258,4
1658,1658,GDA,1,2,6,5,306,889,1128,,,,,,3,3,8.06,1,889,0,889,0,239,,6
1660,1660,DBA,1,2,6,5,284,851,851,0.126907257335404,0.34339610808403404,0.28424928679196804,0.447524388797455,0.742524388797528,5,2,0.05,1,851,0,851,0,0,0.3695652173913047,5
1664,1664,DGA,1,2,6,5,540,1039,1039,,,,,,3,1,0.0,1,1039,0,1039,0,0,,4
1665,1665,BPA,1,2,6,5,257,811,811,0.118730574668909,0.306094435116893,0.25148839022697306,0.871541352746884,1.14754135274695,4,2,0.39,0,811,0,811,0,0,0.3878887070376419,5
1669,1669,GBA,1,2,6,5,262,971,971,,,,,,2,2,7.04,1,971,0,971,0,0,,5
1671,1671,BCA,1,2,6,5,348,698,698,0.15352601352197598,0.36920615708572097,0.29377123002648,0.399696906482915,0.75769690648309,4,2,12.49,0,698,0,698,0,0,0.4158273381294962,5
1676,1676,DTA,1,2,6,5,233,617,617,0.136287548087272,0.364127036874392,0.26945400728705,0.670196138741511,0.659196138741543,3,2,1.44,0,617,0,617,0,0,0.3742857142857131,5
1690,1690,BGA,1,2,6,5,667,1175,1175,0.141408889607154,0.37166761250730107,0.31660574398770097,1.05873941359632,1.06173941359648,5,2,1.11,1,1175,0,1175,0,0,0.3804713804713779,5
1693,1693,GCA,1,2,6,5,401,784,784,0.186653178059275,0.4019221743576021,0.357697727988157,0.6748580722466869,0.66385807224672,2,1,0.0,0,784,0,784,0,0,0.4644012944983825,4
1699,1699,DTA,1,2,6,5,164,890,890,0.149334275216638,0.39158765501251896,0.31526124767957003,0.858488302814771,0.862488302814904,2,3,1.44,0,890,0,890,0,0,0.3813559322033883,6
1700,1700,GTA,1,2,6,5,166,899,899,0.111631307956539,0.30603314669061,0.237420733019762,0.953044958092952,0.954044958092928,3,2,47.64,0,899,0,899,0,0,0.36476868327402057,5
1705,1705,BDA,1,2,6,5,366,788,788,0.119893098983156,0.443048670414576,0.30727569077140005,0.832585937335757,0.8335859373357328,2,1,23.66,1,788,0,788,0,0,0.27060931899641605,4
1706,1706,BTA,1,2,6,5,492,755,755,0.107983188488141,0.38826308213750493,0.26122403685734,0.6786719695099629,0.6756719695100329,3,3,10150.0,0,755,0,755,0,0,0.2781186094069543,6
1708,1708,DPA,1,2,6,5,439,921,921,0.146888896105191,0.404142962797525,0.3080696848044,0.918461668251467,0.92046166825142,5,2,3.51,0,921,0,921,0,0,0.3634577603143424,5
1711,1711,BDA,1,2,6,5,27,730,730,0.125358773630969,0.402838306274798,0.29156478810798303,0.865215096317793,0.859215096317707,2,2,23.66,1,730,0,730,0,0,0.3111888111888122,5
1714,1714,BGA,1,2,6,5,576,821,821,0.102033957720655,0.317192520740299,0.25397582954380604,0.7952901527392858,0.7952901527392858,5,3,1.11,1,821,0,821,0,0,0.3216783216783197,6
1717,1717,GBA,1,2,6,5,162,927,927,0.149150900748742,0.3737650548525021,0.293862786594248,0.607870157616156,0.8018701576161159,2,3,7.04,1,927,0,927,0,0,0.3990498812351546,6
1718,1718,GPA,1,2,6,5,446,1249,1249,0.30096521043942603,0.610808450685324,0.4696477767624079,0.727749793287578,0.7287497932875541,3,1,7.98,0,1249,0,1249,0,0,0.4927325581395356,4
1724,1724,GTA,1,2,6,5,270,826,826,0.123805652878009,0.424034361107182,0.264634583026745,0.62271742781056,0.623717427810764,3,3,47.64,0,826,0,826,0,0,0.29197080291970723,6
1726,1726,GPA,1,2,6,5,365,626,626,,,,,,5,2,7.98,0,626,0,626,0,0,,5
1731,1731,GCA,1,2,6,5,402,1053,1053,,,,,,4,2,0.0,0,1053,0,1053,0,0,,5
1732,1732,DGA,1,2,6,5,524,960,960,0.133179344665731,0.32812982117072803,0.299913370586104,0.921671983077395,0.9206719830774192,5,2,0.0,1,960,0,960,0,0,0.4058739440096088,5
1735,1735,DCA,1,2,6,5,37,831,831,0.136779899312293,0.344760294157012,0.310565319328939,0.8702310556839341,0.8542310556840849,2,2,0.19,0,831,0,831,0,0,0.3967391304347832,5
1737,1737,GPA,1,2,6,5,417,811,811,,,,,,4,3,7.98,0,811,0,811,0,0,,6
1741,1741,DCA,1,2,6,5,202,716,716,0.141342798508776,0.428247583541514,0.33226105619600205,0.687473903323576,0.6854739033236229,2,3,0.19,0,716,0,716,0,0,0.3300492610837448,6
1743,1743,DGA,1,2,6,5,360,895,895,,,,,,4,3,0.0,1,895,0,895,0,0,,6
1748,1748,BDA,1,2,6,5,395,574,574,0.0947342690385486,0.377051817068849,0.28561675142965304,0.585707402338819,0.588707402338976,4,3,23.66,1,574,0,574,0,0,0.2512500000000008,6
1749,1749,DBA,1,2,6,5,371,928,928,0.110287656492638,0.377994446611523,0.279018344630949,0.840803216364951,0.8458032163650601,5,3,0.05,1,928,0,928,0,0,0.2917705735660825,6
1761,1761,BPA,1,2,6,5,643,871,871,0.15994795540653,0.342372257487834,0.31257803050034305,0.865574718071857,0.863574718071904,5,3,0.39,0,871,0,871,0,0,0.4671755725190838,6
1764,1764,DPA,1,2,6,5,487,716,716,0.13640716363782002,0.370421231034258,0.338289765821794,0.8160159965245452,0.805015996524578,2,3,3.51,0,716,0,716,0,0,0.3682487725040916,6
1765,1765,GCA,1,2,6,5,413,1196,1196,,,,,,3,3,0.0,0,1196,0,1196,0,0,,6
1771,1771,BCA,1,2,6,5,286,793,793,0.17293199604082202,0.4726179619317271,0.379790705201368,0.8102899716980531,0.8082899716981,3,3,12.49,0,793,0,793,0,0,0.3659022931206395,6
1776,1776,GCA,1,1,7,5,383,1297,1464,,,,,,2,1,0.0,0,1297,0,1297,0,167,,1
1779,1779,DGA,1,1,7,5,68,1379,1379,0.114866754122495,0.492286089096409,0.244091852510302,0.984923348492272,0.986923348492224,5,1,0.0,1,1379,0,1379,0,0,0.23333333333333245,1
1782,1782,BGA,1,1,7,5,321,943,943,0.241465706265106,0.572363155591364,0.370502935539052,0.5377064291753649,0.530706429175303,2,1,1.11,1,943,0,943,0,0,0.4218749999999988,1
